20230428025500,-35,30,60,90,95,125,145,140,20,25,65,-35,80,115,85,30,25,80,110,50,10,60,5,75,SELL
20230428021700,55,65,0,65,60,50,85,25,35,30,0,55,35,20,0,55,50,70,60,55,110,70,75,115,BUY
20230428011200,5,15,10,25,25,55,30,30,-10,-10,-20,5,-15,15,0,-15,5,10,10,5,5,10,-10,15,SELL
20230428015600,-10,20,65,85,70,225,80,160,45,30,10,-10,-140,0,-150,0,-125,-130,-155,-160,-250,-175,-275,-165,SELL
20230428004000,95,160,10,170,205,85,85,80,95,130,190,95,265,180,230,285,255,170,160,325,245,155,215,255,BUY
20230428006100,-45,5,75,80,55,120,75,125,20,-5,20,-45,35,75,75,-25,85,80,90,30,15,60,-15,45,BUY
20230421039300,-10,10,15,25,20,25,30,40,0,-5,5,-10,0,0,0,-5,0,5,-5,-10,-35,-20,-15,-15,SELL
20230421041600,-70,5,90,95,85,85,100,160,5,-5,-10,-70,10,0,35,-80,-40,-35,-5,-35,-100,-35,35,-75,BUY
20230421032000,-30,40,50,90,95,135,80,85,-25,-20,50,-30,60,105,120,20,130,120,185,90,160,155,175,155,SELL
20230421032400,55,65,15,80,45,145,100,90,45,10,-5,55,-80,-15,-130,50,-130,-110,-120,-75,-100,-90,-150,-65,BUY
20230421024600,-5,30,40,70,70,105,90,115,25,25,35,-5,15,50,60,30,95,115,90,55,95,140,140,85,BUY
20230421024300,30,90,0,90,115,100,75,130,0,25,50,30,65,75,120,80,150,135,155,150,175,215,255,185,SELL
20230421021600,-35,20,130,150,35,70,25,40,70,-45,-25,-35,30,-50,-60,-60,10,-115,-70,-95,0,-110,-75,-105,SELL
20230421022600,-35,50,70,120,100,145,85,150,15,-5,65,-35,-5,20,-35,30,-20,-55,10,-70,-100,-70,-125,-25,BUY
20230421011100,0,25,5,30,55,40,55,45,0,25,45,0,40,50,70,45,45,70,50,70,40,55,80,50,BUY
20230421015000,-10,25,65,90,135,145,85,75,-65,-20,-115,-10,-170,-115,-160,-125,-135,-140,-125,-170,-115,-130,-105,-135,SELL
20230421006100,20,20,55,75,165,190,90,160,-65,25,-105,20,-195,-80,-265,-85,-245,-230,-235,-245,-260,-175,-325,-215,SELL
20230421004200,35,45,10,55,115,110,95,90,35,95,40,35,45,100,105,75,65,105,30,140,10,45,-15,65,SELL
20230421001700,5,5,5,10,25,50,70,35,-15,0,-25,5,-25,15,0,-20,-25,35,20,5,20,45,40,25,BUY
20230414040200,-85,15,95,110,55,70,65,90,-20,-75,-15,-85,-50,-90,-10,-100,-10,-55,45,-95,-20,-40,-15,-40,SELL
20230414044500,75,80,0,80,35,30,45,40,55,10,-5,75,60,10,10,70,75,40,40,85,90,50,55,115,BUY
20230414033200,-100,45,115,160,100,135,110,130,-20,-80,-5,-100,-5,-30,105,-105,115,65,165,5,95,65,155,65,BUY
20230414031100,-55,25,55,80,70,70,260,50,-15,-25,30,-55,-10,-20,30,-25,-50,130,210,-25,200,170,225,155,BUY
20230414023800,190,215,0,215,150,180,115,180,145,80,25,190,60,25,-35,215,100,0,10,155,175,140,110,200,BUY
20230414004500,-190,20,190,210,105,140,275,120,-40,-145,60,-190,-25,-95,-15,-130,-235,-170,-210,-205,-325,-415,-295,-400,SELL
20230414006000,45,50,5,55,70,35,45,40,40,55,60,45,100,80,75,105,95,85,45,120,75,60,40,90,BUY
20230407043200,-20,0,65,65,185,400,60,30,-30,90,85,-20,-85,250,-125,65,-95,-100,-115,-145,-95,-130,-140,-135,SELL
20230407036100,-5,15,15,30,20,55,15,25,10,0,15,-5,-25,0,-25,10,-25,-40,-25,-30,-25,-30,-30,-30,SELL
20230407034700,-15,20,20,40,75,115,75,90,-50,-15,0,-15,-5,70,90,-15,50,85,95,75,50,100,80,80,BUY
20230407034200,180,225,5,230,95,90,95,75,170,35,40,180,155,15,60,220,200,65,95,240,220,65,45,275,SELL
20230407032300,-25,35,30,65,70,80,100,105,-50,-45,-10,-25,-50,-35,-40,-35,-45,-10,15,-65,-75,-35,-50,-10,SELL
20230407031600,-30,50,55,105,75,155,65,65,-15,-45,-25,-30,-5,45,110,-55,105,65,110,80,95,55,125,80,BUY
20230407029000,-70,25,70,95,55,60,25,30,-45,-85,-35,-70,-80,-115,-80,-105,-100,-170,-95,-150,-105,-170,-90,-165,SELL
